school_code,major_code,major_name,major_group_code,province,year,min_admission_score,min_admission_rank,avg_score,max_score,plan_count,admission_count,subject_requirement,adjustment_rule
10689,070101,数学与应用数学,205,广东省,2023,510,129964,521,528,28,27,物理,
10689,080601,电气工程及其自动化,205,广东省,2023,509,130704,525,533,22,22,"物理,化学",
10689,080901,计算机科学与技术,205,广东省,2023,508,131080,531,543,3,3,"物理,化学",
10689,080201,机械工程,206,广东省,2023,525,109793,533,545,4,2,"物理,化学",
10689,120203,会计学,206,广东省,2023,519,113165,541,552,8,9,物理,
10689,100201,临床医学,206,广东省,2023,518,114104,540,547,7,6,"物理,化学",
10689,080902,软件工程,207,广东省,2023,525,108997,545,552,21,20,"物理,化学",
10689,071101,心理学,207,广东省,2023,522,110366,541,564,9,9,物理,
10689,030101,法学,207,广东省,2023,522,110784,529,544,7,8,物理,
10689,030101,法学,209,广东省,2023,497,154040,502,517,4,4,物理,
10689,071101,心理学,209,广东省,2023,492,156511,513,528,4,5,物理,
10689,081001,土木工程,209,广东省,2023,494,155675,507,529,6,5,"物理,化学",
10691,080901,计算机科学与技术,203,广东省,2023,542,79223,557,572,19,19,"物理,化学",
10691,030101,法学,203,广东省,2023,546,76977,558,576,3,5,物理,
10691,080601,电气工程及其自动化,203,广东省,2023,539,81021,544,560,22,22,"物理,化学",
10694,080901,计算机科学与技术,206,广东省,2023,530,95513,547,565,8,6,"物理,化学",
10694,080902,软件工程,206,广东省,2023,534,93292,548,567,21,21,"物理,化学",
10694,080601,电气工程及其自动化,206,广东省,2023,536,92205,557,575,20,19,"物理,化学",
10694,100201,临床医学,207,广东省,2023,541,81338,554,572,12,12,"物理,化学",
10694,080201,机械工程,207,广东省,2023,541,81341,564,588,6,4,"物理,化学",
10694,080703,通信工程,207,广东省,2023,540,81577,556,572,10,12,"物理,化学",
10694,080201,机械工程,208,广东省,2023,529,100365,541,560,8,10,"物理,化学",
10694,020301,金融学,208,广东省,2023,531,99444,544,568,24,25,物理,
10694,120203,会计学,208,广东省,2023,524,103205,530,550,8,8,物理,
10694,020301,金融学,209,广东省,2023,538,82532,557,566,18,17,物理,
10694,080902,软件工程,209,广东省,2023,543,79291,566,578,8,9,"物理,化学",
10694,120203,会计学,209,广东省,2023,543,79840,564,581,3,2,物理,
10694,081001,土木工程,211,广东省,2023,537,86504,549,558,22,22,"物理,化学",
10694,080902,软件工程,211,广东省,2023,539,85489,562,575,2,4,"物理,化学",
10694,080601,电气工程及其自动化,211,广东省,2023,538,85926,546,570,19,19,"物理,化学",
10697,080201,机械工程,203,广东省,2023,595,25593,612,632,23,23,"物理,化学",
10697,070101,数学与应用数学,203,广东省,2023,594,26008,618,635,11,12,物理,
10697,081001,土木工程,203,广东省,2023,588,29879,597,617,29,29,"物理,化学",
10697,080902,软件工程,204,广东省,2023,605,18610,614,636,29,28,"物理,化学",
10697,080601,电气工程及其自动化,204,广东省,2023,603,19965,613,619,26,25,"物理,化学",
10697,080703,通信工程,204,广东省,2023,603,19304,615,625,27,27,"物理,化学",
10697,080201,机械工程,205,广东省,2023,603,19578,611,631,16,17,"物理,化学",
10697,080601,电气工程及其自动化,205,广东省,2023,604,19409,626,643,28,27,"物理,化学",
10697,080703,通信工程,205,广东省,2023,605,18618,610,623,8,9,"物理,化学",
10697,080902,软件工程,206,广东省,2023,566,50929,586,591,24,25,"物理,化学",
10697,080901,计算机科学与技术,206,广东省,2023,567,49965,590,600,10,12,"物理,化学",
10697,020301,金融学,206,广东省,2023,564,52126,574,583,25,23,物理,
10698,080703,通信工程,202,广东省,2023,637,6824,646,668,14,16,"物理,化学",
10698,080901,计算机科学与技术,202,广东省,2023,636,6901,645,661,21,23,"物理,化学",
10698,070101,数学与应用数学,202,广东省,2023,638,6270,652,664,17,15,物理,
10698,080601,电气工程及其自动化,207,广东省,2023,606,17829,629,642,5,4,"物理,化学",
10698,080902,软件工程,207,广东省,2023,604,19283,610,623,21,22,"物理,化学",
10698,080901,计算机科学与技术,207,广东省,2023,607,17698,615,634,14,13,"物理,化学",
10699,080902,软件工程,202,广东省,2023,631,8204,654,671,19,17,"物理,化学",
10699,100201,临床医学,202,广东省,2023,632,7862,639,660,28,26,"物理,化学",
10699,080601,电气工程及其自动化,202,广东省,2023,638,4033,659,682,3,1,"物理,化学",
10700,080902,软件工程,202,广东省,2023,544,77301,558,575,22,23,"物理,化学",
10700,100201,临床医学,202,广东省,2023,546,76449,570,592,12,13,"物理,化学",
10700,071101,心理学,202,广东省,2023,543,77833,559,576,5,3,物理,
10701,080601,电气工程及其自动化,201,广东省,2023,611,15094,628,649,14,14,"物理,化学",
10701,020301,金融学,201,广东省,2023,606,18088,621,644,24,23,物理,
10701,080703,通信工程,201,广东省,2023,606,18110,622,646,15,17,"物理,化学",
10701,120203,会计学,202,广东省,2023,605,18633,624,633,5,3,物理,
10701,080901,计算机科学与技术,202,广东省,2023,599,22375,620,639,25,25,"物理,化学",
10701,080201,机械工程,202,广东省,2023,599,22432,606,622,27,26,"物理,化学",
10701,080902,软件工程,203,广东省,2023,622,11192,631,645,3,1,"物理,化学",
10701,080703,通信工程,203,广东省,2023,627,8169,647,670,23,24,"物理,化学",
10701,120203,会计学,203,广东省,2023,621,11674,631,641,5,7,物理,
10701,070101,数学与应用数学,204,广东省,2023,609,17011,621,635,25,23,物理,
10701,081001,土木工程,204,广东省,2023,607,17962,619,638,28,29,"物理,化学",
10701,080201,机械工程,204,广东省,2023,611,15351,631,640,28,29,"物理,化学",
10702,100201,临床医学,202,广东省,2023,546,71541,570,586,11,10,"物理,化学",
10702,080601,电气工程及其自动化,202,广东省,2023,548,70917,559,571,12,10,"物理,化学",
10702,020301,金融学,202,广东省,2023,547,71500,571,576,20,19,物理,
10702,080201,机械工程,203,广东省,2023,547,72076,555,566,4,6,"物理,化学",
10702,071101,心理学,203,广东省,2023,550,70625,565,589,8,8,物理,
10702,100201,临床医学,203,广东省,2023,550,70284,555,568,5,4,"物理,化学",
10702,070101,数学与应用数学,204,广东省,2023,548,74713,571,594,28,26,物理,
10702,030101,法学,204,广东省,2023,541,78678,563,585,15,14,物理,
10702,080601,电气工程及其自动化,204,广东省,2023,549,73939,573,583,15,16,"物理,化学",
10703,080901,计算机科学与技术,202,广东省,2023,565,51730,572,593,20,22,"物理,化学",
10703,100201,临床医学,202,广东省,2023,566,50579,580,597,4,3,"物理,化学",
10703,030101,法学,202,广东省,2023,566,50664,589,605,21,23,物理,
10703,080601,电气工程及其自动化,203,广东省,2023,532,91784,548,557,17,16,"物理,化学",
10703,120203,会计学,203,广东省,2023,536,90047,551,559,5,6,物理,
10703,080201,机械工程,203,广东省,2023,536,89206,548,568,26,28,"物理,化学",
10703,100201,临床医学,204,广东省,2023,536,87006,553,577,29,29,"物理,化学",
10703,080901,计算机科学与技术,204,广东省,2023,536,87213,543,558,11,11,"物理,化学",
10703,080601,电气工程及其自动化,204,广东省,2023,538,86075,555,579,18,19,"物理,化学",
10703,080901,计算机科学与技术,"院
206",广东省,2023,537,88082,553,568,17,16,"物理,化学",
10703,120203,会计学,"院
206",广东省,2023,534,89904,553,574,3,3,物理,
10703,080703,通信工程,"院
206",广东省,2023,532,90966,540,545,4,6,"物理,化学",
10703,080601,电气工程及其自动化,207,广东省,2023,555,65505,578,586,12,11,"物理,化学",
10703,080901,计算机科学与技术,207,广东省,2023,549,69245,564,575,21,23,"物理,化学",
10703,080902,软件工程,207,广东省,2023,553,66981,571,593,28,30,"物理,化学",
10704,080902,软件工程,201,广东省,2023,546,78423,557,574,29,29,"物理,化学",
10704,080201,机械工程,201,广东省,2023,539,82589,550,557,5,5,"物理,化学",
10704,080901,计算机科学与技术,201,广东省,2023,538,83007,545,558,20,20,"物理,化学",
10704,080601,电气工程及其自动化,202,广东省,2023,558,60568,567,573,16,17,"物理,化学",
10704,080901,计算机科学与技术,202,广东省,2023,559,60209,583,589,18,18,"物理,化学",
10704,071101,心理学,202,广东省,2023,555,62445,572,590,13,14,物理,
10704,020301,金融学,203,广东省,2023,538,85547,545,563,15,14,物理,
10704,080902,软件工程,203,广东省,2023,537,85957,556,568,16,17,"物理,化学",
10704,120203,会计学,203,广东省,2023,535,87123,545,554,9,11,物理,
10705,080201,机械工程,203,广东省,2023,531,94703,544,550,11,11,"物理,化学",
10705,081001,土木工程,203,广东省,2023,533,93794,553,567,13,11,"物理,化学",
10705,080902,软件工程,203,广东省,2023,530,95362,549,566,3,3,"物理,化学",
10705,080901,计算机科学与技术,204,广东省,2023,534,94064,544,566,5,7,"物理,化学",
10705,120203,会计学,204,广东省,2023,535,93409,543,566,10,8,物理,
10705,070101,数学与应用数学,204,广东省,2023,535,93544,546,568,3,3,物理,
10705,071101,心理学,205,广东省,2023,542,81384,557,578,3,2,物理,
10705,120203,会计学,205,广东省,2023,543,80573,556,567,29,27,物理,
10705,080201,机械工程,205,广东省,2023,538,83404,546,568,2,3,"物理,化学",
10705,080703,通信工程,206,广东省,2023,563,55535,579,603,23,24,"物理,化学",
10705,081001,土木工程,206,广东省,2023,562,56515,574,587,14,16,"物理,化学",
10705,120203,会计学,206,广东省,2023,561,57337,578,597,2,2,物理,
10708,070101,数学与应用数学,202,广东省,2023,545,74817,565,587,11,9,物理,
10708,071101,心理学,202,广东省,2023,546,74175,567,577,21,22,物理,
10708,080901,计算机科学与技术,202,广东省,2023,546,73998,556,580,20,22,"物理,化学",
10708,020301,金融学,203,广东省,2023,539,82757,556,574,16,14,物理,
10708,080601,电气工程及其自动化,203,广东省,2023,539,82629,555,570,24,23,"物理,化学",
10708,070101,数学与应用数学,203,广东省,2023,545,79155,561,570,22,23,物理,
10709,080201,机械工程,201,广东省,2023,549,71383,558,571,5,7,"物理,化学",
10709,080703,通信工程,201,广东省,2023,551,70365,556,579,17,18,"物理,化学",
10709,100201,临床医学,201,广东省,2023,549,71326,567,572,19,18,"物理,化学",
10709,071101,心理学,202,广东省,2023,521,107790,531,552,23,25,物理,
10709,081001,土木工程,202,广东省,2023,527,104545,535,550,2,1,"物理,化学",
10709,100201,临床医学,202,广东省,2023,520,108321,538,558,9,10,"物理,化学",
10710,071101,心理学,202,广东省,2023,562,53037,571,593,27,29,物理,
10710,080902,软件工程,202,广东省,2023,567,50298,574,592,11,9,"物理,化学",
10710,080901,计算机科学与技术,202,广东省,2023,565,51461,577,600,20,18,"物理,化学",
10710,030101,法学,203,广东省,2023,575,40659,595,601,13,11,物理,
10710,080703,通信工程,203,广东省,2023,578,38995,600,624,24,23,"物理,化学",
10710,071101,心理学,203,广东省,2023,574,40944,580,585,6,7,物理,
10710,080201,机械工程,204,广东省,2023,573,45021,581,595,20,22,"物理,化学",
10710,080703,通信工程,204,广东省,2023,568,47571,575,594,23,23,"物理,化学",
10710,081001,土木工程,204,广东省,2023,571,45771,584,605,17,17,"物理,化学",
10710,070101,数学与应用数学,205,广东省,2023,573,42587,592,615,4,2,物理,
10710,080902,软件工程,205,广东省,2023,580,38497,594,607,22,20,"物理,化学",
10710,100201,临床医学,205,广东省,2023,578,40074,592,599,24,23,"物理,化学",
10712,020301,金融学,204,广东省,2023,599,21974,612,623,14,16,物理,
10712,080703,通信工程,204,广东省,2023,598,23293,611,631,19,18,"物理,化学",
10712,080601,电气工程及其自动化,204,广东省,2023,601,21364,615,623,24,23,"物理,化学",
10712,120203,会计学,205,广东省,2023,601,21346,613,618,6,4,物理,
10712,071101,心理学,205,广东省,2023,596,24331,608,628,3,3,物理,
10712,100201,临床医学,205,广东省,2023,594,25129,615,621,5,4,"物理,化学",
10712,080902,软件工程,207,广东省,2023,578,39336,583,606,9,10,"物理,化学",
10712,080601,电气工程及其自动化,207,广东省,2023,580,37869,586,609,27,25,"物理,化学",
10712,070101,数学与应用数学,207,广东省,2023,573,42079,585,598,22,22,物理,
10712,100201,临床医学,208,广东省,2023,576,40305,600,606,27,25,"物理,化学",
10712,080201,机械工程,208,广东省,2023,581,37575,595,604,2,1,"物理,化学",
10712,080601,电气工程及其自动化,208,广东省,2023,582,36754,589,602,6,4,"物理,化学",
10712,080901,计算机科学与技术,209,广东省,2023,599,21937,605,622,26,27,"物理,化学",
10712,071101,心理学,209,广东省,2023,597,22991,621,641,25,23,物理,
10712,100201,临床医学,209,广东省,2023,597,23106,609,624,11,13,"物理,化学",
10716,080901,计算机科学与技术,201,广东省,2023,518,115281,541,563,12,11,"物理,化学",
10716,081001,土木工程,201,广东省,2023,516,115918,537,547,14,15,"物理,化学",
10716,071101,心理学,201,广东省,2023,517,115503,533,538,8,7,物理,
10718,080601,电气工程及其自动化,205,广东省,2023,607,17476,621,644,20,21,"物理,化学",
10718,080703,通信工程,205,广东省,2023,608,17122,626,647,7,9,"物理,化学",
10718,080902,软件工程,205,广东省,2023,610,16044,632,656,5,3,"物理,化学",
10718,081001,土木工程,206,广东省,2023,583,35005,591,612,14,14,"物理,化学",
10718,020301,金融学,206,广东省,2023,576,39041,588,610,21,19,物理,
10718,100201,临床医学,206,广东省,2023,583,35118,601,608,2,0,"物理,化学",
10718,080901,计算机科学与技术,207,广东省,2023,582,35908,603,616,15,16,"物理,化学",
10718,080902,软件工程,207,广东省,2023,580,37325,589,602,8,8,"物理,化学",
10718,120203,会计学,207,广东省,2023,581,36962,600,622,12,12,物理,
10718,100201,临床医学,208,广东省,2023,591,28365,612,629,9,11,"物理,化学",
10718,080901,计算机科学与技术,208,广东省,2023,588,30524,610,631,9,8,"物理,化学",
10718,030101,法学,208,广东省,2023,588,30158,608,613,6,8,物理,
10718,070101,数学与应用数学,209,广东省,2023,591,27308,605,623,2,4,物理,
10718,100201,临床医学,209,广东省,2023,599,22655,616,623,9,10,"物理,化学",
10718,071101,心理学,209,广东省,2023,596,24177,616,629,24,23,物理,
10718,080901,计算机科学与技术,210,广东省,2023,592,27691,610,620,20,22,"物理,化学",
10718,081001,土木工程,210,广东省,2023,590,28764,613,629,3,1,"物理,化学",
10718,030101,法学,210,广东省,2023,593,27199,600,615,7,9,物理,
10718,120203,会计学,211,广东省,2023,591,28341,612,623,17,19,物理,
10718,020301,金融学,211,广东省,2023,592,27792,603,625,4,2,物理,
10718,080601,电气工程及其自动化,211,广东省,2023,588,30275,599,606,17,15,"物理,化学",
10718,100201,临床医学,212,广东省,2023,584,33292,590,608,22,22,"物理,化学",
10718,080201,机械工程,212,广东省,2023,587,31288,595,602,17,17,"物理,化学",
10718,030101,法学,212,广东省,2023,584,33429,601,621,13,11,物理,
10719,080703,通信工程,203,广东省,2023,519,114868,526,540,6,5,"物理,化学",
10719,080601,电气工程及其自动化,203,广东省,2023,521,113179,540,559,18,19,"物理,化学",
10719,071101,心理学,203,广东省,2023,515,116837,527,542,24,26,物理,
10719,030101,法学,204,广东省,2023,520,113590,541,547,5,7,物理,
10719,080201,机械工程,204,广东省,2023,519,114249,542,561,7,5,"物理,化学",
10719,020301,金融学,204,广东省,2023,523,111632,536,545,25,24,物理,
10719,080901,计算机科学与技术,205,广东省,2023,519,118878,526,543,29,29,"物理,化学",
10719,080703,通信工程,205,广东省,2023,511,123409,532,549,25,23,"物理,化学",
10719,020301,金融学,205,广东省,2023,515,121394,538,561,20,18,物理,
10720,070101,数学与应用数学,202,广东省,2023,518,112416,540,553,21,22,物理,
10720,020301,金融学,202,广东省,2023,522,110341,527,536,19,21,物理,
10720,030101,法学,202,广东省,2023,523,109455,539,554,9,9,物理,
10720,080902,软件工程,203,广东省,2023,526,101040,547,563,16,15,"物理,化学",
10720,081001,土木工程,203,广东省,2023,530,98560,548,570,5,5,"物理,化学",
10720,071101,心理学,203,广东省,2023,530,98823,538,549,3,3,物理,
10720,070101,数学与应用数学,204,广东省,2023,511,128668,516,525,16,15,物理,
10720,030101,法学,204,广东省,2023,508,130937,515,530,18,20,物理,
10720,080902,软件工程,204,广东省,2023,511,128924,531,539,14,16,"物理,化学",
10722,080901,计算机科学与技术,202,广东省,2023,498,145569,508,521,18,17,"物理,化学",
10722,120203,会计学,202,广东省,2023,503,142906,522,541,15,16,物理,
10722,071101,心理学,202,广东省,2023,498,146010,510,521,7,6,物理,
10722,100201,临床医学,203,广东省,2023,510,132365,518,537,9,9,"物理,化学",
10722,120203,会计学,203,广东省,2023,511,131589,528,550,18,20,物理,
10722,070101,数学与应用数学,203,广东省,2023,509,133098,528,542,28,26,物理,
10724,020301,金融学,203,广东省,2023,546,73777,566,580,27,25,物理,
10724,070101,数学与应用数学,203,广东省,2023,550,71591,573,590,20,21,物理,
10724,080703,通信工程,203,广东省,2023,549,72164,573,585,19,17,"物理,化学",
10724,081001,土木工程,204,广东省,2023,538,85092,544,568,27,26,"物理,化学",
10724,080703,通信工程,204,广东省,2023,539,84340,554,563,10,8,"物理,化学",
10724,080601,电气工程及其自动化,204,广东省,2023,539,84349,552,575,15,17,"物理,化学",
10724,080703,通信工程,205,广东省,2023,535,87675,551,569,16,17,"物理,化学",
10724,100201,临床医学,205,广东省,2023,541,84094,564,569,25,25,"物理,化学",
10724,120203,会计学,205,广东省,2023,537,86607,551,572,28,29,物理,
10726,080901,计算机科学与技术,203,广东省,2023,609,16788,616,630,8,6,"物理,化学",
10726,080201,机械工程,203,广东省,2023,607,17842,613,634,13,14,"物理,化学",
10726,081001,土木工程,203,广东省,2023,608,17304,616,622,14,14,"物理,化学",
10726,080703,通信工程,204,广东省,2023,585,33535,590,608,27,26,"物理,化学",
10726,120203,会计学,204,广东省,2023,584,34045,602,618,9,8,物理,
10726,020301,金融学,204,广东省,2023,583,34851,588,612,13,13,物理,
10730,081001,土木工程,204,广东省,2023,598,23331,606,630,15,13,"物理,化学",
10730,080902,软件工程,204,广东省,2023,598,23162,605,629,24,26,"物理,化学",
10730,100201,临床医学,204,广东省,2023,597,23616,608,631,29,27,"物理,化学",
10730,071101,心理学,205,广东省,2023,601,20960,619,639,8,7,物理,
10730,080901,计算机科学与技术,205,广东省,2023,600,21655,622,646,17,19,"物理,化学",
10730,100201,临床医学,205,广东省,2023,598,23126,621,629,16,16,"物理,化学",
10730,070101,数学与应用数学,206,广东省,2023,609,16233,623,635,26,27,物理,
10730,120203,会计学,206,广东省,2023,604,19110,618,639,11,10,物理,
10730,020301,金融学,206,广东省,2023,606,18067,624,643,17,19,物理,
10730,020301,金融学,207,广东省,2023,607,17653,630,643,10,12,物理,
10730,080201,机械工程,207,广东省,2023,614,13504,631,651,27,27,"物理,化学",
10730,080703,通信工程,207,广东省,2023,609,16657,617,634,11,9,"物理,化学",
10730,080703,通信工程,208,广东省,2023,597,23794,604,616,26,26,"物理,化学",
10730,080201,机械工程,208,广东省,2023,600,22272,624,647,21,21,"物理,化学",
10730,080601,电气工程及其自动化,208,广东省,2023,596,24098,613,630,22,24,"物理,化学",
10730,030101,法学,209,广东省,2023,605,19006,625,642,15,16,物理,
10730,070101,数学与应用数学,209,广东省,2023,612,14892,636,654,11,12,物理,
10730,020301,金融学,209,广东省,2023,609,16276,617,629,8,8,物理,
10730,081001,土木工程,"院
210",广东省,2023,601,21387,607,618,2,1,"物理,化学",
10730,080901,计算机科学与技术,"院
210",广东省,2023,606,18251,623,647,10,8,"物理,化学",
10730,100201,临床医学,"院
210",广东省,2023,606,18229,615,639,10,11,"物理,化学",
10731,070101,数学与应用数学,202,广东省,2023,507,132343,525,542,12,11,物理,
10731,030101,法学,202,广东省,2023,508,131746,520,526,20,19,物理,
10731,080601,电气工程及其自动化,202,广东省,2023,511,129664,522,530,14,13,"物理,化学",
10731,080201,机械工程,203,广东省,2023,526,104515,543,552,18,18,"物理,化学",
10731,081001,土木工程,203,广东省,2023,529,102780,552,558,10,9,"物理,化学",
10731,070101,数学与应用数学,203,广东省,2023,525,105352,535,558,21,22,物理,
10731,070101,数学与应用数学,204,广东省,2023,521,112291,527,546,16,18,物理,
10731,080902,软件工程,204,广东省,2023,523,111066,535,558,18,17,"物理,化学",
10731,100201,临床医学,204,广东省,2023,523,110824,534,545,3,2,"物理,化学",
10731,080601,电气工程及其自动化,205,广东省,2023,521,114178,530,551,5,3,"物理,化学",
10731,080901,计算机科学与技术,205,广东省,2023,521,113952,542,565,3,3,"物理,化学",
10731,081001,土木工程,205,广东省,2023,519,114876,536,558,25,27,"物理,化学",
10731,080901,计算机科学与技术,206,广东省,2023,545,75176,562,580,5,3,"物理,化学",
10731,030101,法学,206,广东省,2023,546,74592,566,583,19,18,物理,
10731,071101,心理学,206,广东省,2023,548,72950,562,577,26,27,物理,
10731,080902,软件工程,207,广东省,2023,540,82380,547,566,16,16,"物理,化学",
10731,080601,电气工程及其自动化,207,广东省,2023,544,79754,562,582,4,2,"物理,化学",
10731,120203,会计学,207,广东省,2023,542,80856,563,576,10,8,物理,
10732,120203,会计学,203,广东省,2023,535,88842,543,567,23,24,物理,
10732,100201,临床医学,203,广东省,2023,538,86545,553,566,28,28,"物理,化学",
10732,080901,计算机科学与技术,203,广东省,2023,537,87690,549,565,16,14,"物理,化学",
10732,080703,通信工程,204,广东省,2023,532,93629,546,564,29,28,"物理,化学",
10732,080201,机械工程,204,广东省,2023,530,94806,535,547,12,13,"物理,化学",
10732,080601,电气工程及其自动化,204,广东省,2023,534,92948,550,566,4,4,"物理,化学",
10732,030101,法学,205,广东省,2023,554,64520,566,575,28,28,物理,
10732,080703,通信工程,205,广东省,2023,558,62008,574,594,7,6,"物理,化学",
10732,081001,土木工程,205,广东省,2023,556,63428,566,576,11,10,"物理,化学",
10733,080601,电气工程及其自动化,202,广东省,2023,494,158313,505,525,7,5,"物理,化学",
10733,081001,土木工程,202,广东省,2023,496,156831,517,526,4,5,"物理,化学",
10733,100201,临床医学,202,广东省,2023,492,159360,508,515,29,31,"物理,化学",
10735,070101,数学与应用数学,201,广东省,2023,501,140790,525,545,26,27,物理,
10735,120203,会计学,201,广东省,2023,508,136677,531,545,17,18,物理,
10735,081001,土木工程,201,广东省,2023,507,137626,531,552,7,8,"物理,化学",
10735,120203,会计学,202,广东省,2023,501,139364,517,541,26,27,物理,
10735,080601,电气工程及其自动化,202,广东省,2023,502,138690,516,532,25,25,"物理,化学",
10735,100201,临床医学,202,广东省,2023,508,135522,515,530,7,8,"物理,化学",
10735,100201,临床医学,203,广东省,2023,537,89534,546,564,20,22,"物理,化学",
10735,020301,金融学,203,广东省,2023,530,93842,539,552,14,15,物理,
10735,080901,计算机科学与技术,203,广东省,2023,534,91806,540,556,8,6,"物理,化学",
10736,080901,计算机科学与技术,206,广东省,2023,531,97046,550,559,18,19,"物理,化学",
10736,080201,机械工程,206,广东省,2023,532,96988,550,562,13,15,"物理,化学",
10736,081001,土木工程,206,广东省,2023,531,97372,555,578,12,14,"物理,化学",
10736,030101,法学,207,广东省,2023,545,77683,557,575,13,12,物理,
10736,081001,土木工程,207,广东省,2023,542,79636,547,565,9,8,"物理,化学",
10736,080901,计算机科学与技术,207,广东省,2023,540,81019,555,567,15,14,"物理,化学",
10736,080703,通信工程,208,广东省,2023,541,84822,549,573,12,11,"物理,化学",
10736,080601,电气工程及其自动化,208,广东省,2023,538,86483,543,561,10,12,"物理,化学",
10736,120203,会计学,208,广东省,2023,540,85490,559,566,13,15,物理,
10738,080201,机械工程,204,广东省,2023,496,155117,502,523,26,26,"物理,化学",
10738,080703,通信工程,204,广东省,2023,499,152811,521,527,8,10,"物理,化学",
10738,080601,电气工程及其自动化,204,广东省,2023,492,157268,500,524,24,24,"物理,化学",
10738,080601,电气工程及其自动化,205,广东省,2023,486,166584,503,511,22,23,"物理,化学",
10738,080703,通信工程,205,广东省,2023,488,165624,498,516,16,16,"物理,化学",
10738,080902,软件工程,205,广东省,2023,486,166220,506,526,11,13,"物理,化学",
10739,030101,法学,206,广东省,2023,501,148586,510,530,21,19,物理,
10739,100201,临床医学,206,广东省,2023,501,148405,521,543,19,19,"物理,化学",
10739,080601,电气工程及其自动化,206,广东省,2023,501,148466,515,530,20,19,"物理,化学",
10739,070101,数学与应用数学,207,广东省,2023,498,148183,509,524,6,7,物理,
10739,081001,土木工程,207,广东省,2023,499,147962,511,522,22,23,"物理,化学",
10739,080703,通信工程,207,广东省,2023,501,146481,513,525,20,20,"物理,化学",
10739,080601,电气工程及其自动化,208,广东省,2023,494,162191,514,523,26,27,"物理,化学",
10739,071101,心理学,208,广东省,2023,487,166273,506,519,22,21,物理,
10739,070101,数学与应用数学,208,广东省,2023,492,162958,501,508,14,13,物理,
10741,070101,数学与应用数学,203,广东省,2023,501,140775,522,531,2,2,物理,
10741,080201,机械工程,203,广东省,2023,505,138083,510,527,2,3,"物理,化学",
10741,080901,计算机科学与技术,203,广东省,2023,503,139908,524,534,25,23,"物理,化学",
10741,100201,临床医学,204,广东省,2023,517,120745,525,547,20,21,"物理,化学",
10741,080201,机械工程,204,广东省,2023,512,124039,517,529,26,27,"物理,化学",
10741,120203,会计学,204,广东省,2023,515,121872,527,542,21,22,物理,
10741,080703,通信工程,208,广东省,2023,491,161505,507,524,18,19,"物理,化学",
10741,020301,金融学,208,广东省,2023,491,161304,501,506,27,26,物理,
10741,071101,心理学,208,广东省,2023,491,161304,505,515,12,10,物理,
10742,100201,临床医学,204,广东省,2023,497,146444,508,530,21,19,"物理,化学",
10742,071101,心理学,204,广东省,2023,499,144998,517,540,8,10,物理,
10742,070101,数学与应用数学,204,广东省,2023,499,145362,507,523,3,4,物理,
10742,070101,数学与应用数学,205,广东省,2023,503,139797,523,536,28,27,物理,
10742,071101,心理学,205,广东省,2023,503,139573,523,540,12,14,物理,
10742,080703,通信工程,205,广东省,2023,506,137718,511,523,27,25,"物理,化学",
10743,071101,心理学,201,广东省,2023,546,74755,560,580,10,12,物理,
10743,100201,临床医学,201,广东省,2023,549,72557,566,590,15,14,"物理,化学",
10743,070101,数学与应用数学,201,广东省,2023,546,74439,562,573,6,6,物理,
10743,020301,金融学,202,广东省,2023,543,79270,560,584,25,26,物理,
10743,080703,通信工程,202,广东省,2023,543,78944,561,577,29,28,"物理,化学",
10743,030101,法学,202,广东省,2023,539,81302,554,575,13,15,物理,
10743,080201,机械工程,203,广东省,2023,543,79664,548,568,22,23,"物理,化学",
10743,030101,法学,203,广东省,2023,543,80314,560,569,11,11,物理,
10743,070101,数学与应用数学,203,广东省,2023,546,78108,568,573,26,25,物理,
10743,020301,金融学,204,广东省,2023,566,51743,590,613,13,11,物理,
10743,120203,会计学,204,广东省,2023,567,51250,584,600,19,19,物理,
10743,030101,法学,204,广东省,2023,564,53268,585,605,23,23,物理,
10743,081001,土木工程,205,广东省,2023,546,72393,569,584,6,5,"物理,化学",
10743,080601,电气工程及其自动化,205,广东省,2023,548,71271,570,590,13,12,"物理,化学",
10743,100201,临床医学,205,广东省,2023,547,71949,569,576,27,25,"物理,化学",
10746,120203,会计学,203,广东省,2023,506,140250,518,534,12,14,物理,
10746,080901,计算机科学与技术,203,广东省,2023,504,141820,522,531,29,30,"物理,化学",
10746,081001,土木工程,203,广东省,2023,506,140308,521,534,7,7,"物理,化学",
10746,080601,电气工程及其自动化,204,广东省,2023,521,110201,532,552,15,17,"物理,化学",
10746,080201,机械工程,204,广东省,2023,524,108006,541,555,9,11,"物理,化学",
10746,020301,金融学,204,广东省,2023,518,111580,536,549,28,26,物理,
10746,070101,数学与应用数学,205,广东省,2023,520,116002,543,551,20,18,物理,
10746,071101,心理学,205,广东省,2023,521,115581,541,563,5,4,物理,
10746,080901,计算机科学与技术,205,广东省,2023,517,117813,522,545,4,2,"物理,化学",
10748,070101,数学与应用数学,201,广东省,2023,509,135703,519,526,15,15,物理,
10748,080601,电气工程及其自动化,201,广东省,2023,505,137821,526,550,27,28,"物理,化学",
10748,100201,临床医学,201,广东省,2023,509,135308,514,536,7,8,"物理,化学",
10749,081001,土木工程,202,广东省,2023,571,47506,579,596,11,9,"物理,化学",
10749,070101,数学与应用数学,202,广东省,2023,571,47512,593,599,6,6,物理,
